"GEO_ID","NAME","B19301_001E","B19301_001EA","B19301_001M","B19301_001MA",
"0500000US17141","Ogle County, Illinois","30595","null","942","null",
"0500000US17143","Peoria County, Illinois","30753","null","779","null",
"0500000US17145","Perry County, Illinois","24511","null","2223","null",
"0500000US17147","Piatt County, Illinois","33967","null","1949","null",
"0500000US17149","Pike County, Illinois","24162","null","1097","null",
"0500000US17151","Pope County, Illinois","22343","null","2067","null",
"0500000US17153","Pulaski County, Illinois","20317","null","1927","null",
"0500000US17155","Putnam County, Illinois","34144","null","2262","null",
"0500000US17157","Randolph County, Illinois","25340","null","1183","null",
"0500000US17159","Richland County, Illinois","26038","null","1305","null",
"0500000US17161","Rock Island County, Illinois","28595","null","609","null",
"0500000US17163","St. Clair County, Illinois","29541","null","559","null",
"0500000US17165","Saline County, Illinois","23690","null","1208","null",
"0500000US17167","Sangamon County, Illinois","34548","null","671","null",
"0500000US17169","Schuyler County, Illinois","23068","null","2636","null",
"0500000US17171","Scott County, Illinois","27218","null","2720","null",
"0500000US17173","Shelby County, Illinois","25320","null","845","null",
"0500000US17175","Stark County, Illinois","30225","null","2643","null",
"0500000US17177","Stephenson County, Illinois","27453","null","1001","null",
"0500000US17179","Tazewell County, Illinois","33077","null","925","null",
"0500000US17181","Union County, Illinois","25416","null","1484","null",
"0500000US17183","Vermilion County, Illinois","24272","null","653","null",
"0500000US17185","Wabash County, Illinois","26850","null","2229","null",
"0500000US17187","Warren County, Illinois","26082","null","1641","null",
"0500000US17189","Washington County, Illinois","32394","null","2150","null",
"0500000US17191","Wayne County, Illinois","26362","null","1099","null",
"0500000US17193","White County, Illinois","25859","null","1451","null",
"0500000US17195","Whiteside County, Illinois","29167","null","1043","null",
"0500000US17197","Will County, Illinois","35259","null","366","null",
"0500000US17199","Williamson County, Illinois","26756","null","1021","null",
"0500000US17201","Winnebago County, Illinois","28250","null","544","null",
"0500000US17203","Woodford County, Illinois","35104","null","1522","null",
"0500000US18001","Adams County, Indiana","22514","null","1020","null",
"0500000US18003","Allen County, Indiana","28239","null","485","null",
"0500000US18005","Bartholomew County, Indiana","30515","null","794","null",
"0500000US18007","Benton County, Indiana","23322","null","1290","null",
"0500000US18009","Blackford County, Indiana","24663","null","2366","null",
"0500000US18011","Boone County, Indiana","44712","null","1995","null",
"0500000US18013","Brown County, Indiana","33617","null","3094","null",
"0500000US18015","Carroll County, Indiana","28430","null","1243","null",
"0500000US18017","Cass County, Indiana","23918","null","1038","null",
"0500000US18019","Clark County, Indiana","28525","null","773","null",
"0500000US18021","Clay County, Indiana","25290","null","1089","null",
"0500000US18023","Clinton County, Indiana","24276","null","964","null",
"0500000US18025","Crawford County, Indiana","21021","null","1724","null",
"0500000US18027","Daviess County, Indiana","22548","null","773","null",
"0500000US18029","Dearborn County, Indiana","29891","null","979","null",
"0500000US18031","Decatur County, Indiana","26515","null","1070","null",
"0500000US18033","DeKalb County, Indiana","27036","null","1230","null",
"0500000US18035","Delaware County, Indiana","24234","null","875","null",
"0500000US18037","Dubois County, Indiana","28932","null","1502","null",
"0500000US18039","Elkhart County, Indiana","25075","null","527","null",
"0500000US18041","Fayette County, Indiana","23627","null","1351","null",
"0500000US18043","Floyd County, Indiana","32299","null","1110","null",
"0500000US18045","Fountain County, Indiana","26721","null","1764","null",
"0500000US18047","Franklin County, Indiana","27557","null","1554","null",
"0500000US18049","Fulton County, Indiana","25106","null","1605","null",
"0500000US18051","Gibson County, Indiana","27137","null","1118","null",
"0500000US18053","Grant County, Indiana","21739","null","598","null",
"0500000US18055","Greene County, Indiana","24309","null","733","null",
"0500000US18057","Hamilton County, Indiana","46597","null","1101","null",
"0500000US18059","Hancock County, Indiana","32730","null","1085","null",
"0500000US18061","Harrison County, Indiana","27211","null","1116","null",
"0500000US18063","Hendricks County, Indiana","34689","null","1018","null",
"0500000US18065","Henry County, Indiana","23851","null","1126","null",
"0500000US18067","Howard County, Indiana","27297","null","748","null",
"0500000US18069","Huntington County, Indiana","25386","null","702","null",
"0500000US18071","Jackson County, Indiana","24522","null","1043","null",
"0500000US18073","Jasper County, Indiana","26415","null","797","null",
"0500000US18075","Jay County, Indiana","22470","null","2129","null",
"0500000US18077","Jefferson County, Indiana","26060","null","1877","null",
"0500000US18079","Jennings County, Indiana","23490","null","1005","null",
"0500000US18081","Johnson County, Indiana","32475","null","974","null",
"0500000US18083","Knox County, Indiana","24581","null","1025","null",
"0500000US18085","Kosciusko County, Indiana","28740","null","814","null",
"0500000US18087","LaGrange County, Indiana","23626","null","1085","null",
"0500000US18089","Lake County, Indiana","27660","null","395","null",
"0500000US18091","LaPorte County, Indiana","25865","null","780","null",
"0500000US18093","Lawrence County, Indiana","25590","null","1014","null",
"0500000US18095","Madison County, Indiana","24625","null","568","null",
"0500000US18097","Marion County, Indiana","27251","null","305","null",
"0500000US18099","Marshall County, Indiana","25537","null","954","null",
"0500000US18101","Martin County, Indiana","25676","null","1653","null",
"0500000US18103","Miami County, Indiana","22871","null","974","null",
"0500000US18105","Monroe County, Indiana","27461","null","877","null",
"0500000US18107","Montgomery County, Indiana","26184","null","788","null",
"0500000US18109","Morgan County, Indiana","28633","null","788","null",
"0500000US18111","Newton County, Indiana","25366","null","1331","null",
"0500000US18113","Noble County, Indiana","26063","null","1102","null",
"0500000US18115","Ohio County, Indiana","29368","null","2022","null",
"0500000US18117","Orange County, Indiana","23317","null","1222","null",
"0500000US18119","Owen County, Indiana","24129","null","1035","null",
"0500000US18121","Parke County, Indiana","23052","null","1912","null",
"0500000US18123","Perry County, Indiana","24540","null","1025","null",
"0500000US18125","Pike County, Indiana","26584","null","1213","null",
"0500000US18127","Porter County, Indiana","32943","null","786","null",
"0500000US18129","Posey County, Indiana","30572","null","1519","null",
"0500000US18131","Pulaski County, Indiana","24695","null","1563","null",
"0500000US18133","Putnam County, Indiana","24627","null","1284","null",
"0500000US18135","Randolph County, Indiana","23539","null","1098","null",
"0500000US18137","Ripley County, Indiana","27423","null","1292","null",
"0500000US18139","Rush County, Indiana","24900","null","1699","null",
"0500000US18141","St. Joseph County, Indiana","27338","null","541","null",
"0500000US18143","Scott County, Indiana","22688","null","1215","null",
"0500000US18145","Shelby County, Indiana","28491","null","973","null",
"0500000US18147","Spencer County, Indiana","29999","null","3630","null",
"0500000US18149","Starke County, Indiana","23282","null","1597","null",
"0500000US18151","Steuben County, Indiana","28429","null","1093","null",
"0500000US18153","Sullivan County, Indiana","22976","null","1583","null",
"0500000US18155","Switzerland County, Indiana","23347","null","1810","null",
"0500000US18157","Tippecanoe County, Indiana","26262","null","610","null",
"0500000US18159","Tipton County, Indiana","30026","null","1843","null",
"0500000US18161","Union County, Indiana","24040","null","1703","null",
"0500000US18163","Vanderburgh County, Indiana","28320","null","868","null",
"0500000US18165","Vermillion County, Indiana","25143","null","1577","null",
"0500000US18167","Vigo County, Indiana","24254","null","779","null",
"0500000US18169","Wabash County, Indiana","25228","null","1174","null",
"0500000US18171","Warren County, Indiana","29408","null","2035","null",
"0500000US18173","Warrick County, Indiana","35915","null","1234","null",
"0500000US18175","Washington County, Indiana","24048","null","1206","null",
"0500000US18177","Wayne County, Indiana","25460","null","1119","null",
"0500000US18179","Wells County, Indiana","27106","null","1012","null",
"0500000US18181","White County, Indiana","27621","null","953","null",
"0500000US18183","Whitley County, Indiana","30144","null","1318","null",
"0500000US19001","Adair County, Iowa","29984","null","2012","null",
"0500000US19003","Adams County, Iowa","27824","null","1928","null",
"0500000US19005","Allamakee County, Iowa","27741","null","1496","null",
"0500000US19007","Appanoose County, Iowa","27546","null","3315","null",
"0500000US19009","Audubon County, Iowa","28957","null","1823","null",
"0500000US19011","Benton County, Iowa","32764","null","1608","null",
"0500000US19013","Black Hawk County, Iowa","29100","null","723","null",
"0500000US19015","Boone County, Iowa","31686","null","1317","null",
"0500000US19017","Bremer County, Iowa","32512","null","1150","null",
"0500000US19019","Buchanan County, Iowa","31495","null","2344","null",
"0500000US19021","Buena Vista County, Iowa","26607","null","1466","null",
"0500000US19023","Butler County, Iowa","29654","null","1433","null",
"0500000US19025","Calhoun County, Iowa","27908","null","1373","null",
"0500000US19027","Carroll County, Iowa","30658","null","1379","null",
"0500000US19029","Cass County, Iowa","27853","null","1531","null",
"0500000US19031","Cedar County, Iowa","32010","null","1240","null",
"0500000US19033","Cerro Gordo County, Iowa","31304","null","1508","null",
"0500000US19035","Cherokee County, Iowa","32667","null","2182","null",
"0500000US19037","Chickasaw County, Iowa","29752","null","1605","null",
"0500000US19039","Clarke County, Iowa","26706","null","1696","null",
"0500000US19041","Clay County, Iowa","27811","null","1452","null",
"0500000US19043","Clayton County, Iowa","28486","null","1026","null",
"0500000US19045","Clinton County, Iowa","27942","null","801","null",
"0500000US19047","Crawford County, Iowa","28700","null","4499","null",
"0500000US19049","Dallas County, Iowa","43583","null","1126","null",
"0500000US19051","Davis County, Iowa","26503","null","1738","null",
"0500000US19053","Decatur County, Iowa","22037","null","1178","null",
"0500000US19055","Delaware County, Iowa","31300","null","2917","null",
"0500000US19057","Des Moines County, Iowa","28234","null","1327","null",
"0500000US19059","Dickinson County, Iowa","38031","null","2091","null",
"0500000US19061","Dubuque County, Iowa","31096","null","883","null",
"0500000US19063","Emmet County, Iowa","30386","null","5023","null",
"0500000US19065","Fayette County, Iowa","28069","null","1496","null",
"0500000US19067","Floyd County, Iowa","27897","null","1553","null",
"0500000US19069","Franklin County, Iowa","27480","null","1930","null",
"0500000US19071","Fremont County, Iowa","29625","null","1510","null",
"0500000US19073","Greene County, Iowa","28413","null","1381","null",
"0500000US19075","Grundy County, Iowa","35443","null","1659","null",
"0500000US19077","Guthrie County, Iowa","28953","null","1108","null",
"0500000US19079","Hamilton County, Iowa","28706","null","1689","null",
"0500000US19081","Hancock County, Iowa","29537","null","1426","null",
"0500000US19083","Hardin County, Iowa","28539","null","1323","null",
"0500000US19085","Harrison County, Iowa","30209","null","1031","null",
"0500000US19087","Henry County, Iowa","26760","null","1416","null",
"0500000US19089","Howard County, Iowa","28828","null","2173","null",
"0500000US19091","Humboldt County, Iowa","29882","null","2355","null",
"0500000US19093","Ida County, Iowa","32562","null","2974","null",
"0500000US19095","Iowa County, Iowa","32663","null","2684","null",
"0500000US19097","Jackson County, Iowa","29207","null","1190","null",
"0500000US19099","Jasper County, Iowa","27551","null","923","null",
"0500000US19101","Jefferson County, Iowa","26064","null","2638","null",
"0500000US19103","Johnson County, Iowa","34310","null","1083","null",
"0500000US19105","Jones County, Iowa","28879","null","1453","null",
"0500000US19107","Keokuk County, Iowa","28630","null","1937","null",
"0500000US19109","Kossuth County, Iowa","29963","null","1021","null",
"0500000US19111","Lee County, Iowa","25968","null","918","null",
"0500000US19113","Linn County, Iowa","34289","null","604","null",
"0500000US19115","Louisa County, Iowa","27041","null","1655","null",
"0500000US19117","Lucas County, Iowa","28900","null","3238","null",
"0500000US19119","Lyon County, Iowa","29246","null","1387","null",
"0500000US19121","Madison County, Iowa","33069","null","2864","null",
"0500000US19123","Mahaska County, Iowa","27061","null","1485","null",
"0500000US19125","Marion County, Iowa","28832","null","1199","null",
"0500000US19127","Marshall County, Iowa","26516","null","900","null",
"0500000US19129","Mills County, Iowa","32867","null","1730","null",
"0500000US19131","Mitchell County, Iowa","28898","null","1641","null",
"0500000US19133","Monona County, Iowa","27862","null","1413","null",
"0500000US19135","Monroe County, Iowa","26469","null","2935","null",
"0500000US19137","Montgomery County, Iowa","28780","null","3702","null",
"0500000US19139","Muscatine County, Iowa","28137","null","1231","null",
"0500000US19141","O'Brien County, Iowa","29901","null","2014","null",
"0500000US19143","Osceola County, Iowa","28843","null","1565","null",
"0500000US19145","Page County, Iowa","26767","null","1870","null",
"0500000US19147","Palo Alto County, Iowa","28843","null","1577","null",
"0500000US19149","Plymouth County, Iowa","32028","null","1267","null",
"0500000US19151","Pocahontas County, Iowa","27984","null","1204","null",
"0500000US19153","Polk County, Iowa","34474","null","618","null",
"0500000US19155","Pottawattamie County, Iowa","29729","null","668","null",
"0500000US19157","Poweshiek County, Iowa","30711","null","1540","null",
"0500000US19159","Ringgold County, Iowa","29759","null","2926","null",
"0500000US19161","Sac County, Iowa","30750","null","1462","null",
"0500000US19163","Scott County, Iowa","31873","null","757","null",
"0500000US19165","Shelby County, Iowa","31283","null","1839","null",
"0500000US19167","Sioux County, Iowa","28467","null","1099","null",
"0500000US19169","Story County, Iowa","28034","null","725","null",
"0500000US19171","Tama County, Iowa","27255","null","984","null",
"0500000US19173","Taylor County, Iowa","27672","null","2177","null",
"0500000US19175","Union County, Iowa","26216","null","1233","null",
"0500000US19177","Van Buren County, Iowa","27468","null","2752","null",
"0500000US19179","Wapello County, Iowa","24864","null","1387","null",
"0500000US19181","Warren County, Iowa","34570","null","1052","null",
"0500000US19183","Washington County, Iowa","29857","null","1424","null",
"0500000US19185","Wayne County, Iowa","25560","null","2710","null",
"0500000US19187","Webster County, Iowa","25243","null","993","null",
"0500000US19189","Winnebago County, Iowa","27117","null","1313","null",
"0500000US19191","Winneshiek County, Iowa","30706","null","1233","null",
"0500000US19193","Woodbury County, Iowa","27430","null","832","null",
"0500000US19195","Worth County, Iowa","29482","null","1578","null",
"0500000US19197","Wright County, Iowa","28317","null","1420","null",
"0500000US20001","Allen County, Kansas","23454","null","1581","null",
"0500000US20003","Anderson County, Kansas","23210","null","1843","null",
"0500000US20005","Atchison County, Kansas","24224","null","1658","null",
"0500000US20007","Barber County, Kansas","28984","null","2884","null",
"0500000US20009","Barton County, Kansas","27133","null","1544","null",
"0500000US20011","Bourbon County, Kansas","22822","null","1573","null",
"0500000US20013","Brown County, Kansas","25306","null","1336","null",
"0500000US20015","Butler County, Kansas","28759","null","865","null",
"0500000US20017","Chase County, Kansas","25105","null","2637","null",
"0500000US20019","Chautauqua County, Kansas","24496","null","2320","null",
"0500000US20021","Cherokee County, Kansas","21635","null","1064","null",
"0500000US20023","Cheyenne County, Kansas","28467","null","2410","null",
"0500000US20025","Clark County, Kansas","27896","null","2410","null",
"0500000US20027","Clay County, Kansas","32110","null","4024","null",
"0500000US20029","Cloud County, Kansas","26515","null","3417","null",
"0500000US20031","Coffey County, Kansas","32112","null","1385","null",
"0500000US20033","Comanche County, Kansas","30171","null","3032","null",
"0500000US20035","Cowley County, Kansas","23778","null","899","null",
"0500000US20037","Crawford County, Kansas","22461","null","839","null",
"0500000US20039","Decatur County, Kansas","30208","null","3974","null",
"0500000US20041","Dickinson County, Kansas","26201","null","1594","null",
"0500000US20043","Doniphan County, Kansas","25297","null","1445","null",
"0500000US20045","Douglas County, Kansas","30315","null","932","null",
"0500000US20047","Edwards County, Kansas","27309","null","1665","null",
"0500000US20049","Elk County, Kansas","22437","null","1705","null",
"0500000US20051","Ellis County, Kansas","29810","null","2454","null",
"0500000US20053","Ellsworth County, Kansas","25161","null","1904","null",
"0500000US20055","Finney County, Kansas","23637","null","1231","null",
"0500000US20057","Ford County, Kansas","23348","null","949","null",
"0500000US20059","Franklin County, Kansas","26757","null","1340","null",
"0500000US20061","Geary County, Kansas","22797","null","809","null",
"0500000US20063","Gove County, Kansas","28247","null","2069","null",
"0500000US20065","Graham County, Kansas","26685","null","2265","null",
"0500000US20067","Grant County, Kansas","25788","null","2372","null",
"0500000US20069","Gray County, Kansas","28878","null","1611","null",
"0500000US20071","Greeley County, Kansas","23668","null","2694","null",
"0500000US20073","Greenwood County, Kansas","27639","null","1996","null",
"0500000US20075","Hamilton County, Kansas","20723","null","2210","null",
"0500000US20077","Harper County, Kansas","26105","null","1992","null",
"0500000US20079","Harvey County, Kansas","27305","null","1151","null",
"0500000US20081","Haskell County, Kansas","25417","null","2688","null",
"0500000US20083","Hodgeman County, Kansas","28514","null","2164","null",
"0500000US20085","Jackson County, Kansas","27950","null","1409","null",
"0500000US20087","Jefferson County, Kansas","29258","null","1113","null",
"0500000US20089","Jewell County, Kansas","26908","null","3620","null",
"0500000US20091","Johnson County, Kansas","44986","null","624","null",
"0500000US20093","Kearny County, Kansas","23593","null","3063","null",
"0500000US20095","Kingman County, Kansas","33203","null","3208","null",
"0500000US20097","Kiowa County, Kansas","25623","null","2169","null",
"0500000US20099","Labette County, Kansas","23524","null","1197","null",
"0500000US20101","Lane County, Kansas","28366","null","2639","null",
"0500000US20103","Leavenworth County, Kansas","31639","null","1477","null",
"0500000US20105","Lincoln County, Kansas","25851","null","2049","null",
"0500000US20107","Linn County, Kansas","25771","null","1946","null",
"0500000US20109","Logan County, Kansas","27883","null","2853","null",
"0500000US20111","Lyon County, Kansas","26322","null","1885","null",
"0500000US20113","McPherson County, Kansas","30234","null","1248","null",
"0500000US20115","Marion County, Kansas","25756","null","1616","null",
"0500000US20117","Marshall County, Kansas","27167","null","1508","null",
"0500000US20119","Meade County, Kansas","27273","null","2484","null",
"0500000US20121","Miami County, Kansas","33349","null","1380","null",
"0500000US20123","Mitchell County, Kansas","24732","null","1994","null",
"0500000US20125","Montgomery County, Kansas","24103","null","1268","null",
"0500000US20127","Morris County, Kansas","27499","null","1837","null",
"0500000US20129","Morton County, Kansas","23370","null","1751","null",
"0500000US20131","Nemaha County, Kansas","29687","null","1681","null",
"0500000US20133","Neosho County, Kansas","23934","null","1949","null",
"0500000US20135","Ness County, Kansas","31912","null","3565","null",
"0500000US20137","Norton County, Kansas","26953","null","6777","null",
"0500000US20139","Osage County, Kansas","27026","null","1367","null",
"0500000US20141","Osborne County, Kansas","28748","null","2362","null",
"0500000US20143","Ottawa County, Kansas","27610","null","2169","null",
"0500000US20145","Pawnee County, Kansas","22925","null","2442","null",
"0500000US20147","Phillips County, Kansas","27140","null","1914","null",
"0500000US20149","Pottawatomie County, Kansas","28070","null","1328","null",
"0500000US20151","Pratt County, Kansas","27050","null","1674","null",
"0500000US20153","Rawlins County, Kansas","27840","null","2094","null",
"0500000US20155","Reno County, Kansas","26190","null","794","null",
"0500000US20157","Republic County, Kansas","28901","null","2026","null",
"0500000US20159","Rice County, Kansas","23971","null","1217","null",
"0500000US20161","Riley County, Kansas","26883","null","928","null",
"0500000US20163","Rooks County, Kansas","25072","null","1319","null",
"0500000US20165","Rush County, Kansas","25590","null","1695","null",
"0500000US20167","Russell County, Kansas","26300","null","1923","null",
"0500000US20169","Saline County, Kansas","27737","null","997","null",
"0500000US20171","Scott County, Kansas","31132","null","2717","null",
"0500000US20173","Sedgwick County, Kansas","28673","null","379","null",
"0500000US20175","Seward County, Kansas","20352","null","1065","null",
"0500000US20177","Shawnee County, Kansas","29979","null","684","null",
"0500000US20179","Sheridan County, Kansas","31526","null","2384","null",
"0500000US20181","Sherman County, Kansas","23687","null","2062","null",
"0500000US20183","Smith County, Kansas","28598","null","2140","null",
"0500000US20185","Stafford County, Kansas","26922","null","1919","null",
"0500000US20187","Stanton County, Kansas","23542","null","2864","null",
"0500000US20189","Stevens County, Kansas","24359","null","2386","null",
"0500000US20191","Sumner County, Kansas","26328","null","916","null",
"0500000US20193","Thomas County, Kansas","27127","null","2039","null",
"0500000US20195","Trego County, Kansas","33555","null","3687","null",
"0500000US20197","Wabaunsee County, Kansas","28104","null","1563","null",
"0500000US20199","Wallace County, Kansas","28938","null","3494","null",
"0500000US20201","Washington County, Kansas","27718","null","2066","null",
"0500000US20203","Wichita County, Kansas","29762","null","3463","null",
"0500000US20205","Wilson County, Kansas","26523","null","2026","null",
"0500000US20207","Woodson County, Kansas","21123","null","1564","null",
"0500000US20209","Wyandotte County, Kansas","21298","null","360","null",
"0500000US21001","Adair County, Kentucky","20166","null","1789","null",
"0500000US21003","Allen County, Kentucky","21262","null","1524","null",
"0500000US21005","Anderson County, Kentucky","26339","null","1583","null",
"0500000US21007","Ballard County, Kentucky","25571","null","1926","null",
"0500000US21009","Barren County, Kentucky","20832","null","880","null",
"0500000US21011","Bath County, Kentucky","21175","null","2270","null",
"0500000US21013","Bell County, Kentucky","15279","null","1372","null",
"0500000US21015","Boone County, Kentucky","34433","null","971","null",
"0500000US21017","Bourbon County, Kentucky","27477","null","1759","null",
"0500000US21019","Boyd County, Kentucky","25467","null","1365","null",
"0500000US21021","Boyle County, Kentucky","24933","null","1355","null",
"0500000US21023","Bracken County, Kentucky","23480","null","1625","null",
"0500000US21025","Breathitt County, Kentucky","17729","null","1381","null",
"0500000US21027","Breckinridge County, Kentucky","22521","null","1167","null",
"0500000US21029","Bullitt County, Kentucky","27423","null","663","null",
"0500000US21031","Butler County, Kentucky","22597","null","1562","null",
"0500000US21033","Caldwell County, Kentucky","28500","null","3437","null",
"0500000US21035","Calloway County, Kentucky","22489","null","1016","null",
"0500000US21037","Campbell County, Kentucky","32225","null","1005","null",
"0500000US21039","Carlisle County, Kentucky","24943","null","2961","null",
"0500000US21041","Carroll County, Kentucky","23546","null","2112","null",
"0500000US21043","Carter County, Kentucky","17782","null","928","null",
"0500000US21045","Casey County, Kentucky","18285","null","1080","null",
"0500000US21047","Christian County, Kentucky","21770","null","972","null",
"0500000US21049","Clark County, Kentucky","27416","null","1246","null",
"0500000US21051","Clay County, Kentucky","15063","null","1194","null",
"0500000US21053","Clinton County, Kentucky","20235","null","2477","null",
"0500000US21055","Crittenden County, Kentucky","24011","null","2141","null",
"0500000US21057","Cumberland County, Kentucky","17926","null","1378","null",
"0500000US21059","Daviess County, Kentucky","27462","null","956","null",
"0500000US21061","Edmonson County, Kentucky","21459","null","1659","null",
"0500000US21063","Elliott County, Kentucky","14461","null","2343","null",
"0500000US21065","Estill County, Kentucky","17658","null","1552","null",
"0500000US21067","Fayette County, Kentucky","32965","null","624","null",
"0500000US21069","Fleming County, Kentucky","23482","null","1694","null",
"0500000US21071","Floyd County, Kentucky","18462","null","1508","null",
"0500000US21073","Franklin County, Kentucky","28801","null","933","null",
"0500000US21075","Fulton County, Kentucky","19043","null","2103","null",
"0500000US21077","Gallatin County, Kentucky","23043","null","1299","null",
"0500000US21079","Garrard County, Kentucky","25751","null","1693","null",
"0500000US21081","Grant County, Kentucky","22073","null","1274","null",
"0500000US21083","Graves County, Kentucky","23189","null","1382","null",
"0500000US21085","Grayson County, Kentucky","20721","null","1351","null",
"0500000US21087","Green County, Kentucky","24098","null","3784","null",
"0500000US21089","Greenup County, Kentucky","26712","null","1348","null",
"0500000US21091","Hancock County, Kentucky","23523","null","1136","null",
"0500000US21093","Hardin County, Kentucky","27666","null","830","null",
"0500000US21095","Harlan County, Kentucky","15834","null","664","null",
"0500000US21097","Harrison County, Kentucky","23851","null","1487","null",
"0500000US21099","Hart County, Kentucky","20421","null","1588","null",
"0500000US21101","Henderson County, Kentucky","25376","null","1548","null",
"0500000US21103","Henry County, Kentucky","24519","null","1664","null",
"0500000US21105","Hickman County, Kentucky","24432","null","3882","null",
"0500000US21107","Hopkins County, Kentucky","24190","null","857","null",
"0500000US21109","Jackson County, Kentucky","17692","null","1767","null",
"0500000US21111","Jefferson County, Kentucky","31980","null","292","null",
"0500000US21113","Jessamine County, Kentucky","30215","null","1623","null",
"0500000US21115","Johnson County, Kentucky","21089","null","1996","null",
"0500000US21117","Kenton County, Kentucky","31811","null","718","null",
"0500000US21119","Knott County, Kentucky","18201","null","1047","null",
"0500000US21121","Knox County, Kentucky","17498","null","1513","null",
"0500000US21123","Larue County, Kentucky","21939","null","1488","null",
"0500000US21125","Laurel County, Kentucky","21039","null","969","null",
"0500000US21127","Lawrence County, Kentucky","18199","null","1613","null",
"0500000US21129","Lee County, Kentucky","17179","null","2786","null",
"0500000US21131","Leslie County, Kentucky","15691","null","1451","null",
"0500000US21133","Letcher County, Kentucky","18811","null","1415","null",
"0500000US21135","Lewis County, Kentucky","20059","null","2270","null",
"0500000US21137","Lincoln County, Kentucky","20212","null","1127","null",
"0500000US21139","Livingston County, Kentucky","27338","null","4198","null",
"0500000US21141","Logan County, Kentucky","23177","null","1570","null",
"0500000US21143","Lyon County, Kentucky","26621","null","2937","null",
"0500000US21145","McCracken County, Kentucky","31850","null","2247","null",
"0500000US21147","McCreary County, Kentucky","12903","null","1532","null",
"0500000US21149","McLean County, Kentucky","24557","null","1488","null",
"0500000US21151","Madison County, Kentucky","24553","null","812","null",
"0500000US21153","Magoffin County, Kentucky","18233","null","2140","null",
"0500000US21155","Marion County, Kentucky","21659","null","1434","null",
"0500000US21157","Marshall County, Kentucky","27994","null","1493","null",
"0500000US21159","Martin County, Kentucky","15492","null","1556","null",
"0500000US21161","Mason County, Kentucky","25658","null","2002","null",
"0500000US21163","Meade County, Kentucky","28078","null","1959","null",
"0500000US21165","Menifee County, Kentucky","19825","null","1387","null",
"0500000US21167","Mercer County, Kentucky","25745","null","1337","null",
"0500000US21169","Metcalfe County, Kentucky","19436","null","1196","null",
"0500000US21171","Monroe County, Kentucky","23025","null","2344","null",
"0500000US21173","Montgomery County, Kentucky","21877","null","1477","null",
"0500000US21175","Morgan County, Kentucky","17307","null","1444","null",
"0500000US21177","Muhlenberg County, Kentucky","21521","null","1057","null",
"0500000US21179","Nelson County, Kentucky","31387","null","4534","null",
"0500000US21181","Nicholas County, Kentucky","22472","null","2731","null",
"0500000US21183","Ohio County, Kentucky","24231","null","3794","null",
"0500000US21185","Oldham County, Kentucky","40779","null","1299","null",
"0500000US21187","Owen County, Kentucky","23045","null","2071","null",
"0500000US21189","Owsley County, Kentucky","17766","null","2791","null",
"0500000US21191","Pendleton County, Kentucky","22620","null","1251","null",
"0500000US21193","Perry County, Kentucky","20140","null","1500","null",
"0500000US21195","Pike County, Kentucky","21646","null","1139","null",
"0500000US21197","Powell County, Kentucky","20397","null","1951","null",
"0500000US21199","Pulaski County, Kentucky","22342","null","1158","null",
"0500000US21201","Robertson County, Kentucky","23467","null","3604","null",
"0500000US21203","Rockcastle County, Kentucky","19913","null","935","null",
"0500000US21205","Rowan County, Kentucky","19692","null","1655","null",
"0500000US21207","Russell County, Kentucky","19149","null","1001","null",
"0500000US21209","Scott County, Kentucky","31505","null","907","null",
"0500000US21211","Shelby County, Kentucky","30932","null","1325","null",
"0500000US21213","Simpson County, Kentucky","23991","null","1483","null",
"0500000US21215","Spencer County, Kentucky","33568","null","2016","null",
"0500000US21217","Taylor County, Kentucky","20966","null","1590","null",
"0500000US21219","Todd County, Kentucky","23188","null","3263","null",
"0500000US21221","Trigg County, Kentucky","26893","null","2080","null",
"0500000US21223","Trimble County, Kentucky","26089","null","2625","null",
"0500000US21225","Union County, Kentucky","22027","null","1347","null",
"0500000US21227","Warren County, Kentucky","27322","null","1042","null",
"0500000US21229","Washington County, Kentucky","24570","null","1472","null",
"0500000US21231","Wayne County, Kentucky","19130","null","1466","null",
"0500000US21233","Webster County, Kentucky","21880","null","1525","null",
"0500000US21235","Whitley County, Kentucky","19145","null","1646","null",
"0500000US21237","Wolfe County, Kentucky","14113","null","1445","null",
"0500000US21239","Woodford County, Kentucky","31259","null","1388","null",
"0500000US22001","Acadia Parish, Louisiana","22784","null","884","null",
"0500000US22003","Allen Parish, Louisiana","20203","null","1594","null",
"0500000US22005","Ascension Parish, Louisiana","32961","null","989","null",
"0500000US22007","Assumption Parish, Louisiana","26238","null","2184","null",
"0500000US22009","Avoyelles Parish, Louisiana","21390","null","1209","null",
"0500000US22011","Beauregard Parish, Louisiana","26075","null","1465","null",
"0500000US22013","Bienville Parish, Louisiana","20866","null","1448","null",
"0500000US22015","Bossier Parish, Louisiana","27924","null","768","null",
"0500000US22017","Caddo Parish, Louisiana","25902","null","816","null",
"0500000US22019","Calcasieu Parish, Louisiana","27368","null","594","null",
"0500000US22021","Caldwell Parish, Louisiana","20574","null","2584","null",
"0500000US22023","Cameron Parish, Louisiana","29000","null","3208","null",
"0500000US22025","Catahoula Parish, Louisiana","21962","null","1908","null",
"0500000US22027","Claiborne Parish, Louisiana","16948","null","1714","null",
"0500000US22029","Concordia Parish, Louisiana","19172","null","1735","null",
