"GEO_ID","NAME","B19301_001E","B19301_001M","B19301_001MA","B19301_001EA",
"0500000US18115","Ohio County, Indiana","31873","2843","null","null",
"0500000US18117","Orange County, Indiana","26600","2180","null","null",
"0500000US18119","Owen County, Indiana","25602","1259","null","null",
"0500000US18121","Parke County, Indiana","25056","1744","null","null",
"0500000US18123","Perry County, Indiana","25436","1196","null","null",
"0500000US18125","Pike County, Indiana","27889","1490","null","null",
"0500000US18127","Porter County, Indiana","35672","988","null","null",
"0500000US18129","Posey County, Indiana","32136","1459","null","null",
"0500000US18131","Pulaski County, Indiana","26171","1907","null","null",
"0500000US18133","Putnam County, Indiana","25686","908","null","null",
"0500000US18135","Randolph County, Indiana","26960","1170","null","null",
"0500000US18137","Ripley County, Indiana","30800","2372","null","null",
"0500000US18139","Rush County, Indiana","27133","1578","null","null",
"0500000US18141","St. Joseph County, Indiana","29635","796","null","null",
"0500000US18143","Scott County, Indiana","23820","1346","null","null",
"0500000US18145","Shelby County, Indiana","29452","1348","null","null",
"0500000US18147","Spencer County, Indiana","32105","3574","null","null",
"0500000US18149","Starke County, Indiana","24105","1957","null","null",
"0500000US18151","Steuben County, Indiana","31000","1226","null","null",
"0500000US18153","Sullivan County, Indiana","25021","1524","null","null",
"0500000US18155","Switzerland County, Indiana","26288","2350","null","null",
"0500000US18157","Tippecanoe County, Indiana","27622","709","null","null",
"0500000US18159","Tipton County, Indiana","32880","1891","null","null",
"0500000US18161","Union County, Indiana","28820","2042","null","null",
"0500000US18163","Vanderburgh County, Indiana","29731","917","null","null",
"0500000US18165","Vermillion County, Indiana","26955","1721","null","null",
"0500000US18167","Vigo County, Indiana","26380","844","null","null",
"0500000US18169","Wabash County, Indiana","27170","1173","null","null",
"0500000US18171","Warren County, Indiana","34291","4313","null","null",
"0500000US18173","Warrick County, Indiana","40276","2030","null","null",
"0500000US18175","Washington County, Indiana","25047","1316","null","null",
"0500000US18177","Wayne County, Indiana","26605","1021","null","null",
"0500000US18179","Wells County, Indiana","28828","1155","null","null",
"0500000US18181","White County, Indiana","27948","1694","null","null",
"0500000US18183","Whitley County, Indiana","32020","1633","null","null",
"0500000US19001","Adair County, Iowa","30662","2206","null","null",
"0500000US19003","Adams County, Iowa","29079","2355","null","null",
"0500000US19005","Allamakee County, Iowa","28546","1259","null","null",
"0500000US19007","Appanoose County, Iowa","25455","3243","null","null",
"0500000US19009","Audubon County, Iowa","29132","1721","null","null",
"0500000US19011","Benton County, Iowa","32221","1094","null","null",
"0500000US19013","Black Hawk County, Iowa","31347","917","null","null",
"0500000US19015","Boone County, Iowa","34016","1479","null","null",
"0500000US19017","Bremer County, Iowa","33510","1417","null","null",
"0500000US19019","Buchanan County, Iowa","33287","3796","null","null",
"0500000US19021","Buena Vista County, Iowa","26230","1147","null","null",
"0500000US19023","Butler County, Iowa","30186","1555","null","null",
"0500000US19025","Calhoun County, Iowa","29557","1543","null","null",
"0500000US19027","Carroll County, Iowa","32274","1441","null","null",
"0500000US19029","Cass County, Iowa","30479","1989","null","null",
"0500000US19031","Cedar County, Iowa","32122","1259","null","null",
"0500000US19033","Cerro Gordo County, Iowa","33567","1515","null","null",
"0500000US19035","Cherokee County, Iowa","33882","2032","null","null",
"0500000US19037","Chickasaw County, Iowa","31027","1810","null","null",
"0500000US19039","Clarke County, Iowa","28723","2209","null","null",
"0500000US19041","Clay County, Iowa","29707","1793","null","null",
"0500000US19043","Clayton County, Iowa","29586","1352","null","null",
"0500000US19045","Clinton County, Iowa","28761","1235","null","null",
"0500000US19047","Crawford County, Iowa","30228","4803","null","null",
"0500000US19049","Dallas County, Iowa","45319","1421","null","null",
"0500000US19051","Davis County, Iowa","28818","2307","null","null",
"0500000US19053","Decatur County, Iowa","23469","1636","null","null",
"0500000US19055","Delaware County, Iowa","34681","4414","null","null",
"0500000US19057","Des Moines County, Iowa","31046","1635","null","null",
"0500000US19059","Dickinson County, Iowa","39366","2538","null","null",
"0500000US19061","Dubuque County, Iowa","34275","1165","null","null",
"0500000US19063","Emmet County, Iowa","30110","3946","null","null",
"0500000US19065","Fayette County, Iowa","28269","1688","null","null",
"0500000US19067","Floyd County, Iowa","30547","1638","null","null",
"0500000US19069","Franklin County, Iowa","28650","2578","null","null",
"0500000US19071","Fremont County, Iowa","31173","1670","null","null",
"0500000US19073","Greene County, Iowa","29356","1593","null","null",
"0500000US19075","Grundy County, Iowa","37360","1714","null","null",
"0500000US19077","Guthrie County, Iowa","33818","2029","null","null",
"0500000US19079","Hamilton County, Iowa","31397","1966","null","null",
"0500000US19081","Hancock County, Iowa","31178","1620","null","null",
"0500000US19083","Hardin County, Iowa","28189","1058","null","null",
"0500000US19085","Harrison County, Iowa","33333","1750","null","null",
"0500000US19087","Henry County, Iowa","26840","1366","null","null",
"0500000US19089","Howard County, Iowa","28351","1391","null","null",
"0500000US19091","Humboldt County, Iowa","30396","1833","null","null",
"0500000US19093","Ida County, Iowa","31481","2689","null","null",
"0500000US19095","Iowa County, Iowa","33910","3052","null","null",
"0500000US19097","Jackson County, Iowa","30694","1466","null","null",
"0500000US19099","Jasper County, Iowa","29576","1087","null","null",
"0500000US19101","Jefferson County, Iowa","28849","3146","null","null",
"0500000US19103","Johnson County, Iowa","35875","1042","null","null",
"0500000US19105","Jones County, Iowa","29560","1465","null","null",
"0500000US19107","Keokuk County, Iowa","30097","2059","null","null",
"0500000US19109","Kossuth County, Iowa","31475","1314","null","null",
"0500000US19111","Lee County, Iowa","27834","1165","null","null",
"0500000US19113","Linn County, Iowa","36321","905","null","null",
"0500000US19115","Louisa County, Iowa","29762","2426","null","null",
"0500000US19117","Lucas County, Iowa","30003","3599","null","null",
"0500000US19119","Lyon County, Iowa","29410","1191","null","null",
"0500000US19121","Madison County, Iowa","37951","2489","null","null",
"0500000US19123","Mahaska County, Iowa","28511","1872","null","null",
"0500000US19125","Marion County, Iowa","33571","2003","null","null",
"0500000US19127","Marshall County, Iowa","28152","1110","null","null",
"0500000US19129","Mills County, Iowa","35711","2203","null","null",
"0500000US19131","Mitchell County, Iowa","31327","2226","null","null",
"0500000US19133","Monona County, Iowa","30221","1748","null","null",
"0500000US19135","Monroe County, Iowa","30732","3346","null","null",
"0500000US19137","Montgomery County, Iowa","34545","5954","null","null",
"0500000US19139","Muscatine County, Iowa","30902","1383","null","null",
"0500000US19141","O'Brien County, Iowa","31149","1920","null","null",
"0500000US19143","Osceola County, Iowa","31097","1598","null","null",
"0500000US19145","Page County, Iowa","27800","1615","null","null",
"0500000US19147","Palo Alto County, Iowa","29636","1587","null","null",
"0500000US19149","Plymouth County, Iowa","35078","1559","null","null",
"0500000US19151","Pocahontas County, Iowa","30428","1454","null","null",
"0500000US19153","Polk County, Iowa","36290","578","null","null",
"0500000US19155","Pottawattamie County, Iowa","30466","745","null","null",
"0500000US19157","Poweshiek County, Iowa","34576","2461","null","null",
"0500000US19159","Ringgold County, Iowa","27414","2015","null","null",
"0500000US19161","Sac County, Iowa","32704","1672","null","null",
"0500000US19163","Scott County, Iowa","34792","774","null","null",
"0500000US19165","Shelby County, Iowa","34617","1964","null","null",
"0500000US19167","Sioux County, Iowa","30044","1102","null","null",
"0500000US19169","Story County, Iowa","31037","1169","null","null",
"0500000US19171","Tama County, Iowa","28623","1326","null","null",
"0500000US19173","Taylor County, Iowa","31551","2855","null","null",
"0500000US19175","Union County, Iowa","27212","1648","null","null",
"0500000US19177","Van Buren County, Iowa","28466","3087","null","null",
"0500000US19179","Wapello County, Iowa","25760","1092","null","null",
"0500000US19181","Warren County, Iowa","35966","859","null","null",
"0500000US19183","Washington County, Iowa","30390","1159","null","null",
"0500000US19185","Wayne County, Iowa","26026","2559","null","null",
"0500000US19187","Webster County, Iowa","28116","1206","null","null",
"0500000US19189","Winnebago County, Iowa","28927","1649","null","null",
"0500000US19191","Winneshiek County, Iowa","32383","1922","null","null",
"0500000US19193","Woodbury County, Iowa","28919","817","null","null",
"0500000US19195","Worth County, Iowa","32381","1639","null","null",
"0500000US19197","Wright County, Iowa","29142","1972","null","null",
"0500000US20001","Allen County, Kansas","23493","1430","null","null",
"0500000US20003","Anderson County, Kansas","26290","2444","null","null",
"0500000US20005","Atchison County, Kansas","24250","1217","null","null",
"0500000US20007","Barber County, Kansas","28934","2839","null","null",
"0500000US20009","Barton County, Kansas","27333","1476","null","null",
"0500000US20011","Bourbon County, Kansas","24198","2615","null","null",
"0500000US20013","Brown County, Kansas","25183","1332","null","null",
"0500000US20015","Butler County, Kansas","30689","1575","null","null",
"0500000US20017","Chase County, Kansas","29645","5818","null","null",
"0500000US20019","Chautauqua County, Kansas","23909","2309","null","null",
"0500000US20021","Cherokee County, Kansas","23238","1097","null","null",
"0500000US20023","Cheyenne County, Kansas","29914","2688","null","null",
"0500000US20025","Clark County, Kansas","29227","2839","null","null",
"0500000US20027","Clay County, Kansas","28784","2391","null","null",
"0500000US20029","Cloud County, Kansas","25589","1744","null","null",
"0500000US20031","Coffey County, Kansas","33494","2063","null","null",
"0500000US20033","Comanche County, Kansas","29271","2749","null","null",
"0500000US20035","Cowley County, Kansas","26743","1583","null","null",
"0500000US20037","Crawford County, Kansas","23936","1006","null","null",
"0500000US20039","Decatur County, Kansas","29659","4168","null","null",
"0500000US20041","Dickinson County, Kansas","31153","2659","null","null",
"0500000US20043","Doniphan County, Kansas","26916","1851","null","null",
"0500000US20045","Douglas County, Kansas","32776","797","null","null",
"0500000US20047","Edwards County, Kansas","27487","2308","null","null",
"0500000US20049","Elk County, Kansas","25374","2472","null","null",
"0500000US20051","Ellis County, Kansas","30625","2610","null","null",
"0500000US20053","Ellsworth County, Kansas","27402","1766","null","null",
"0500000US20055","Finney County, Kansas","25204","877","null","null",
"0500000US20057","Ford County, Kansas","24364","1152","null","null",
"0500000US20059","Franklin County, Kansas","27534","1047","null","null",
"0500000US20061","Geary County, Kansas","24177","953","null","null",
"0500000US20063","Gove County, Kansas","32012","2569","null","null",
"0500000US20065","Graham County, Kansas","26616","2480","null","null",
"0500000US20067","Grant County, Kansas","31400","5206","null","null",
"0500000US20069","Gray County, Kansas","31151","1842","null","null",
"0500000US20071","Greeley County, Kansas","27300","3520","null","null",
"0500000US20073","Greenwood County, Kansas","28912","2484","null","null",
"0500000US20075","Hamilton County, Kansas","22558","2135","null","null",
"0500000US20077","Harper County, Kansas","25119","1792","null","null",
"0500000US20079","Harvey County, Kansas","29169","1556","null","null",
"0500000US20081","Haskell County, Kansas","31535","4967","null","null",
"0500000US20083","Hodgeman County, Kansas","30218","3057","null","null",
"0500000US20085","Jackson County, Kansas","28853","1461","null","null",
"0500000US20087","Jefferson County, Kansas","33441","1660","null","null",
"0500000US20089","Jewell County, Kansas","27982","4169","null","null",
"0500000US20091","Johnson County, Kansas","47997","597","null","null",
"0500000US20093","Kearny County, Kansas","22971","2548","null","null",
"0500000US20095","Kingman County, Kansas","35664","2900","null","null",
"0500000US20097","Kiowa County, Kansas","25889","1771","null","null",
"0500000US20099","Labette County, Kansas","24963","1323","null","null",
"0500000US20101","Lane County, Kansas","28775","2817","null","null",
"0500000US20103","Leavenworth County, Kansas","32893","1435","null","null",
"0500000US20105","Lincoln County, Kansas","26545","2145","null","null",
"0500000US20107","Linn County, Kansas","30070","2390","null","null",
"0500000US20109","Logan County, Kansas","28078","2935","null","null",
"0500000US20111","Lyon County, Kansas","26429","1501","null","null",
"0500000US20113","McPherson County, Kansas","31579","1457","null","null",
"0500000US20115","Marion County, Kansas","26282","1389","null","null",
"0500000US20117","Marshall County, Kansas","29502","1558","null","null",
"0500000US20119","Meade County, Kansas","30774","2736","null","null",
"0500000US20121","Miami County, Kansas","35642","2147","null","null",
"0500000US20123","Mitchell County, Kansas","26117","2811","null","null",
"0500000US20125","Montgomery County, Kansas","25719","1302","null","null",
"0500000US20127","Morris County, Kansas","29407","2288","null","null",
"0500000US20129","Morton County, Kansas","23754","3204","null","null",
"0500000US20131","Nemaha County, Kansas","31715","2824","null","null",
"0500000US20133","Neosho County, Kansas","24975","1361","null","null",
"0500000US20135","Ness County, Kansas","31999","3360","null","null",
"0500000US20137","Norton County, Kansas","27752","5752","null","null",
"0500000US20139","Osage County, Kansas","28945","1385","null","null",
"0500000US20141","Osborne County, Kansas","30453","2666","null","null",
"0500000US20143","Ottawa County, Kansas","33655","6136","null","null",
"0500000US20145","Pawnee County, Kansas","25746","2724","null","null",
"0500000US20147","Phillips County, Kansas","29527","2098","null","null",
"0500000US20149","Pottawatomie County, Kansas","30763","1467","null","null",
"0500000US20151","Pratt County, Kansas","29607","2379","null","null",
"0500000US20153","Rawlins County, Kansas","30651","2392","null","null",
"0500000US20155","Reno County, Kansas","27613","1159","null","null",
"0500000US20157","Republic County, Kansas","28100","1799","null","null",
"0500000US20159","Rice County, Kansas","26324","2435","null","null",
"0500000US20161","Riley County, Kansas","27975","1040","null","null",
"0500000US20163","Rooks County, Kansas","27023","1828","null","null",
"0500000US20165","Rush County, Kansas","27291","2133","null","null",
"0500000US20167","Russell County, Kansas","26921","2599","null","null",
"0500000US20169","Saline County, Kansas","29509","1635","null","null",
"0500000US20171","Scott County, Kansas","28965","4060","null","null",
"0500000US20173","Sedgwick County, Kansas","30340","532","null","null",
"0500000US20175","Seward County, Kansas","21434","1434","null","null",
"0500000US20177","Shawnee County, Kansas","31574","831","null","null",
"0500000US20179","Sheridan County, Kansas","39170","5795","null","null",
"0500000US20181","Sherman County, Kansas","36495","13060","null","null",
"0500000US20183","Smith County, Kansas","29017","1928","null","null",
"0500000US20185","Stafford County, Kansas","27897","1932","null","null",
"0500000US20187","Stanton County, Kansas","29716","8059","null","null",
"0500000US20189","Stevens County, Kansas","23355","3578","null","null",
"0500000US20191","Sumner County, Kansas","27499","1202","null","null",
"0500000US20193","Thomas County, Kansas","34865","5101","null","null",
"0500000US20195","Trego County, Kansas","36415","5752","null","null",
"0500000US20197","Wabaunsee County, Kansas","30047","1912","null","null",
"0500000US20199","Wallace County, Kansas","25262","2814","null","null",
"0500000US20201","Washington County, Kansas","28646","2177","null","null",
"0500000US20203","Wichita County, Kansas","30803","3535","null","null",
"0500000US20205","Wilson County, Kansas","27661","1955","null","null",
"0500000US20207","Woodson County, Kansas","26969","2590","null","null",
"0500000US20209","Wyandotte County, Kansas","23111","425","null","null",
"0500000US21001","Adair County, Kentucky","22751","2386","null","null",
"0500000US21003","Allen County, Kentucky","23299","1395","null","null",
"0500000US21005","Anderson County, Kentucky","28143","2107","null","null",
"0500000US21007","Ballard County, Kentucky","26911","2548","null","null",
"0500000US21009","Barren County, Kentucky","22502","1044","null","null",
"0500000US21011","Bath County, Kentucky","24167","4510","null","null",
"0500000US21013","Bell County, Kentucky","16416","1186","null","null",
"0500000US21015","Boone County, Kentucky","36371","1042","null","null",
"0500000US21017","Bourbon County, Kentucky","27676","1916","null","null",
"0500000US21019","Boyd County, Kentucky","26055","1268","null","null",
"0500000US21021","Boyle County, Kentucky","26575","1349","null","null",
"0500000US21023","Bracken County, Kentucky","25587","1960","null","null",
"0500000US21025","Breathitt County, Kentucky","20325","2045","null","null",
"0500000US21027","Breckinridge County, Kentucky","24458","1630","null","null",
"0500000US21029","Bullitt County, Kentucky","30075","937","null","null",
"0500000US21031","Butler County, Kentucky","22672","1514","null","null",
"0500000US21033","Caldwell County, Kentucky","32439","4416","null","null",
"0500000US21035","Calloway County, Kentucky","23984","1105","null","null",
"0500000US21037","Campbell County, Kentucky","35124","1458","null","null",
"0500000US21039","Carlisle County, Kentucky","29638","8066","null","null",
"0500000US21041","Carroll County, Kentucky","25084","2188","null","null",
"0500000US21043","Carter County, Kentucky","20672","1981","null","null",
"0500000US21045","Casey County, Kentucky","18384","1558","null","null",
"0500000US21047","Christian County, Kentucky","24489","1668","null","null",
"0500000US21049","Clark County, Kentucky","30194","2436","null","null",
"0500000US21051","Clay County, Kentucky","15905","1191","null","null",
"0500000US21053","Clinton County, Kentucky","21730","3031","null","null",
"0500000US21055","Crittenden County, Kentucky","24732","1849","null","null",
"0500000US21057","Cumberland County, Kentucky","20685","1918","null","null",
"0500000US21059","Daviess County, Kentucky","30186","1410","null","null",
"0500000US21061","Edmonson County, Kentucky","22818","1627","null","null",
"0500000US21063","Elliott County, Kentucky","13857","2492","null","null",
"0500000US21065","Estill County, Kentucky","18609","1318","null","null",
"0500000US21067","Fayette County, Kentucky","35466","789","null","null",
"0500000US21069","Fleming County, Kentucky","23512","1585","null","null",
"0500000US21071","Floyd County, Kentucky","19932","1529","null","null",
"0500000US21073","Franklin County, Kentucky","31994","1579","null","null",
"0500000US21075","Fulton County, Kentucky","19149","1809","null","null",
"0500000US21077","Gallatin County, Kentucky","23057","1476","null","null",
"0500000US21079","Garrard County, Kentucky","27179","2176","null","null",
"0500000US21081","Grant County, Kentucky","25292","1523","null","null",
"0500000US21083","Graves County, Kentucky","25557","2033","null","null",
"0500000US21085","Grayson County, Kentucky","21339","1274","null","null",
"0500000US21087","Green County, Kentucky","23407","3898","null","null",
"0500000US21089","Greenup County, Kentucky","27496","1191","null","null",
"0500000US21091","Hancock County, Kentucky","25891","1199","null","null",
"0500000US21093","Hardin County, Kentucky","30779","1738","null","null",
"0500000US21095","Harlan County, Kentucky","17385","1215","null","null",
"0500000US21097","Harrison County, Kentucky","25226","1640","null","null",
"0500000US21099","Hart County, Kentucky","21542","1233","null","null",
"0500000US21101","Henderson County, Kentucky","27490","1734","null","null",
"0500000US21103","Henry County, Kentucky","24823","2334","null","null",
"0500000US21105","Hickman County, Kentucky","30609","6544","null","null",
"0500000US21107","Hopkins County, Kentucky","24883","937","null","null",
"0500000US21109","Jackson County, Kentucky","17573","1906","null","null",
"0500000US21111","Jefferson County, Kentucky","34365","474","null","null",
"0500000US21113","Jessamine County, Kentucky","33110","1605","null","null",
"0500000US21115","Johnson County, Kentucky","22196","1713","null","null",
"0500000US21117","Kenton County, Kentucky","34936","864","null","null",
"0500000US21119","Knott County, Kentucky","18723","1350","null","null",
"0500000US21121","Knox County, Kentucky","17665","1365","null","null",
"0500000US21123","Larue County, Kentucky","24231","1434","null","null",
"0500000US21125","Laurel County, Kentucky","23283","1121","null","null",
"0500000US21127","Lawrence County, Kentucky","17882","1783","null","null",
"0500000US21129","Lee County, Kentucky","17946","2614","null","null",
"0500000US21131","Leslie County, Kentucky","18011","1715","null","null",
"0500000US21133","Letcher County, Kentucky","22103","2097","null","null",
"0500000US21135","Lewis County, Kentucky","18853","2078","null","null",
"0500000US21137","Lincoln County, Kentucky","21716","1558","null","null",
"0500000US21139","Livingston County, Kentucky","28504","3734","null","null",
"0500000US21141","Logan County, Kentucky","25026","1343","null","null",
"0500000US21143","Lyon County, Kentucky","26993","2782","null","null",
"0500000US21145","McCracken County, Kentucky","30044","1798","null","null",
"0500000US21147","McCreary County, Kentucky","16016","2052","null","null",
"0500000US21149","McLean County, Kentucky","27855","2076","null","null",
"0500000US21151","Madison County, Kentucky","26528","963","null","null",
"0500000US21153","Magoffin County, Kentucky","17939","2332","null","null",
"0500000US21155","Marion County, Kentucky","22747","1651","null","null",
"0500000US21157","Marshall County, Kentucky","30564","1677","null","null",
"0500000US21159","Martin County, Kentucky","19063","2245","null","null",
"0500000US21161","Mason County, Kentucky","29371","2175","null","null",
"0500000US21163","Meade County, Kentucky","29173","1603","null","null",
"0500000US21165","Menifee County, Kentucky","20283","1537","null","null",
"0500000US21167","Mercer County, Kentucky","27748","1806","null","null",
"0500000US21169","Metcalfe County, Kentucky","20182","1419","null","null",
"0500000US21171","Monroe County, Kentucky","24007","2274","null","null",
"0500000US21173","Montgomery County, Kentucky","22437","1032","null","null",
"0500000US21175","Morgan County, Kentucky","18919","1613","null","null",
"0500000US21177","Muhlenberg County, Kentucky","25692","2074","null","null",
"0500000US21179","Nelson County, Kentucky","30856","2318","null","null",
"0500000US21181","Nicholas County, Kentucky","24356","3341","null","null",
"0500000US21183","Ohio County, Kentucky","24728","2942","null","null",
"0500000US21185","Oldham County, Kentucky","44186","1866","null","null",
"0500000US21187","Owen County, Kentucky","25997","2317","null","null",
"0500000US21189","Owsley County, Kentucky","18917","2908","null","null",
"0500000US21191","Pendleton County, Kentucky","25647","1812","null","null",
"0500000US21193","Perry County, Kentucky","24466","2228","null","null",
"0500000US21195","Pike County, Kentucky","22515","1153","null","null",
"0500000US21197","Powell County, Kentucky","21484","1853","null","null",
"0500000US21199","Pulaski County, Kentucky","26063","1923","null","null",
"0500000US21201","Robertson County, Kentucky","23794","4037","null","null",
"0500000US21203","Rockcastle County, Kentucky","22597","2507","null","null",
"0500000US21205","Rowan County, Kentucky","23985","2613","null","null",
"0500000US21207","Russell County, Kentucky","22956","1402","null","null",
"0500000US21209","Scott County, Kentucky","33535","1033","null","null",
"0500000US21211","Shelby County, Kentucky","33189","1361","null","null",
"0500000US21213","Simpson County, Kentucky","24402","1532","null","null",
"0500000US21215","Spencer County, Kentucky","35209","2490","null","null",
"0500000US21217","Taylor County, Kentucky","25441","2179","null","null",
"0500000US21219","Todd County, Kentucky","23971","3654","null","null",
"0500000US21221","Trigg County, Kentucky","26953","2097","null","null",
"0500000US21223","Trimble County, Kentucky","27194","2783","null","null",
"0500000US21225","Union County, Kentucky","23705","1453","null","null",
"0500000US21227","Warren County, Kentucky","30138","1878","null","null",
"0500000US21229","Washington County, Kentucky","27448","2345","null","null",
"0500000US21231","Wayne County, Kentucky","26172","5163","null","null",
"0500000US21233","Webster County, Kentucky","24341","1641","null","null",
"0500000US21235","Whitley County, Kentucky","21535","4054","null","null",
"0500000US21237","Wolfe County, Kentucky","14162","1383","null","null",
"0500000US21239","Woodford County, Kentucky","32847","1448","null","null",
"0500000US22001","Acadia Parish, Louisiana","25174","1180","null","null",
"0500000US22003","Allen Parish, Louisiana","21829","1964","null","null",
"0500000US22005","Ascension Parish, Louisiana","35699","1435","null","null",
"0500000US22007","Assumption Parish, Louisiana","26952","2053","null","null",
"0500000US22009","Avoyelles Parish, Louisiana","21049","1332","null","null",
"0500000US22011","Beauregard Parish, Louisiana","27626","1303","null","null",
"0500000US22013","Bienville Parish, Louisiana","21513","2196","null","null",
"0500000US22015","Bossier Parish, Louisiana","42337","3038","null","null",
"0500000US22017","Caddo Parish, Louisiana","27967","1125","null","null",
"0500000US22019","Calcasieu Parish, Louisiana","29866","796","null","null",
"0500000US22021","Caldwell Parish, Louisiana","27121","4851","null","null",
"0500000US22023","Cameron Parish, Louisiana","28341","3754","null","null",
"0500000US22025","Catahoula Parish, Louisiana","21815","2547","null","null",
"0500000US22027","Claiborne Parish, Louisiana","15149","1207","null","null",
"0500000US22029","Concordia Parish, Louisiana","19963","2207","null","null",
"0500000US22031","De Soto Parish, Louisiana","25926","1595","null","null",
"0500000US22033","East Baton Rouge Parish, Louisiana","33813","1217","null","null",
"0500000US22035","East Carroll Parish, Louisiana","18059","5078","null","null",
"0500000US22037","East Feliciana Parish, Louisiana","25718","2275","null","null",
"0500000US22039","Evangeline Parish, Louisiana","19578","1451","null","null",
"0500000US22041","Franklin Parish, Louisiana","21370","1797","null","null",
"0500000US22043","Grant Parish, Louisiana","24228","1936","null","null",
"0500000US22045","Iberia Parish, Louisiana","25580","1722","null","null",
"0500000US22047","Iberville Parish, Louisiana","24771","1766","null","null",
"0500000US22049","Jackson Parish, Louisiana","21937","1329","null","null",
"0500000US22051","Jefferson Parish, Louisiana","32939","1130","null","null",
"0500000US22053","Jefferson Davis Parish, Louisiana","25821","2123","null","null",
"0500000US22055","Lafayette Parish, Louisiana","33254","1198","null","null",
"0500000US22057","Lafourche Parish, Louisiana","28220","1190","null","null",
"0500000US22059","LaSalle Parish, Louisiana","25656","2014","null","null",
"0500000US22061","Lincoln Parish, Louisiana","22379","1092","null","null",
"0500000US22063","Livingston Parish, Louisiana","30317","1171","null","null",
"0500000US22065","Madison Parish, Louisiana","17831","1744","null","null",
"0500000US22067","Morehouse Parish, Louisiana","19566","1242","null","null",
"0500000US22069","Natchitoches Parish, Louisiana","20219","1251","null","null",
"0500000US22071","Orleans Parish, Louisiana","32764","998","null","null",
"0500000US22073","Ouachita Parish, Louisiana","26310","1129","null","null",
"0500000US22075","Plaquemines Parish, Louisiana","30788","3261","null","null",
"0500000US22077","Pointe Coupee Parish, Louisiana","26972","2012","null","null",
"0500000US22079","Rapides Parish, Louisiana","27291","846","null","null",
"0500000US22081","Red River Parish, Louisiana","21264","2909","null","null",
"0500000US22083","Richland Parish, Louisiana","20644","1312","null","null",
"0500000US22085","Sabine Parish, Louisiana","23260","1636","null","null",
"0500000US22087","St. Bernard Parish, Louisiana","22999","1256","null","null",
"0500000US22089","St. Charles Parish, Louisiana","34193","1686","null","null",
"0500000US22091","St. Helena Parish, Louisiana","23403","3054","null","null",
"0500000US22093","St. James Parish, Louisiana","28944","1738","null","null",
"0500000US22095","St. John the Baptist Parish, Louisiana","26683","1523","null","null",
"0500000US22097","St. Landry Parish, Louisiana","21416","924","null","null",
"0500000US22099","St. Martin Parish, Louisiana","25515","1443","null","null",
"0500000US22101","St. Mary Parish, Louisiana","23306","1348","null","null",
"0500000US22103","St. Tammany Parish, Louisiana","35263","820","null","null",
"0500000US22105","Tangipahoa Parish, Louisiana","25628","1325","null","null",
"0500000US22107","Tensas Parish, Louisiana","18435","1863","null","null",
"0500000US22109","Terrebonne Parish, Louisiana","27495","1488","null","null",
"0500000US22111","Union Parish, Louisiana","25598","2602","null","null",
"0500000US22113","Vermilion Parish, Louisiana","26503","1060","null","null",
"0500000US22115","Vernon Parish, Louisiana","25378","1061","null","null",
"0500000US22117","Washington Parish, Louisiana","21384","1120","null","null",
"0500000US22119","Webster Parish, Louisiana","20094","1733","null","null",
"0500000US22121","West Baton Rouge Parish, Louisiana","29195","1844","null","null",
"0500000US22123","West Carroll Parish, Louisiana","23400","2995","null","null",
"0500000US22125","West Feliciana Parish, Louisiana","27279","2954","null","null",
"0500000US22127","Winn Parish, Louisiana","22259","1948","null","null",
"0500000US23001","Androscoggin County, Maine","29947","932","null","null",
"0500000US23003","Aroostook County, Maine","26774","995","null","null",
"0500000US23005","Cumberland County, Maine","41822","782","null","null",
"0500000US23007","Franklin County, Maine","29905","1828","null","null",
"0500000US23009","Hancock County, Maine","35345","1259","null","null",
"0500000US23011","Kennebec County, Maine","31486","817","null","null",
"0500000US23013","Knox County, Maine","34420","1703","null","null",
"0500000US23015","Lincoln County, Maine","35114","1638","null","null",
"0500000US23017","Oxford County, Maine","26799","826","null","null",
"0500000US23019","Penobscot County, Maine","29603","788","null","null",
"0500000US23021","Piscataquis County, Maine","25511","1616","null","null",
"0500000US23023","Sagadahoc County, Maine","35226","1854","null","null",
"0500000US23025","Somerset County, Maine","25023","1119","null","null",
"0500000US23027","Waldo County, Maine","31091","1273","null","null",
"0500000US23029","Washington County, Maine","26049","851","null","null",
"0500000US23031","York County, Maine","37009","970","null","null",
"0500000US24001","Allegany County, Maryland","24776","935","null","null",
"0500000US24003","Anne Arundel County, Maryland","48125","687","null","null",
"0500000US24005","Baltimore County, Maryland","41089","585","null","null",
"0500000US24009","Calvert County, Maryland","47066","1753","null","null",
"0500000US24011","Caroline County, Maryland","29814","1433","null","null",
"0500000US24013","Carroll County, Maryland","43183","861","null","null",
"0500000US24015","Cecil County, Maryland","35887","1125","null","null",
"0500000US24017","Charles County, Maryland","42737","849","null","null",
"0500000US24019","Dorchester County, Maryland","29860","1458","null","null",
"0500000US24021","Frederick County, Maryland","44273","621","null","null",
"0500000US24023","Garrett County, Maryland","34006","2425","null","null",
"0500000US24025","Harford County, Maryland","42744","683","null","null",
"0500000US24027","Howard County, Maryland","55873","1049","null","null",
"0500000US24029","Kent County, Maryland","37699","2540","null","null",
"0500000US24031","Montgomery County, Maryland","55643","564","null","null",
"0500000US24033","Prince George's County, Maryland","38502","358","null","null",
